Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: A Sequest HT,Score Sequest HT: B Sequest HT,Score Sequest HT: C Sequest HT,Score Sequest HT: D Sequest HT,Score Sequest HT: E Sequest HT,Score Sequest HT: F Sequest HT,Score Sequest HT: G Sequest HT,Score Sequest HT: H Sequest HT,Score Sequest HT: I Sequest HT,Score Sequest HT: J Sequest HT,Score Sequest HT: K Sequest HT,Score Sequest HT: L Sequest HT,# PSMs (by Search Engine): A Sequest HT,# PSMs (by Search Engine): B Sequest HT,# PSMs (by Search Engine): C Sequest HT,# PSMs (by Search Engine): D Sequest HT,# PSMs (by Search Engine): E Sequest HT,# PSMs (by Search Engine): F Sequest HT,# PSMs (by Search Engine): G Sequest HT,# PSMs (by Search Engine): H Sequest HT,# PSMs (by Search Engine): I Sequest HT,# PSMs (by Search Engine): J Sequest HT,# PSMs (by Search Engine): K Sequest HT,# PSMs (by Search Engine): L Sequest HT,# Peptides (by Search Engine): A Sequest HT,# Peptides (by Search Engine): B Sequest HT,# Peptides (by Search Engine): C Sequest HT,# Peptides (by Search Engine): D Sequest HT,# Peptides (by Search Engine): E Sequest HT,# Peptides (by Search Engine): F Sequest HT,# Peptides (by Search Engine): G Sequest HT,# Peptides (by Search Engine): H Sequest HT,# Peptides (by Search Engine): I Sequest HT,# Peptides (by Search Engine): J Sequest HT,# Peptides (by Search Engine): K Sequest HT,# Peptides (by Search Engine): L Sequest HT,# Protein Pathway Groups,# Razor Peptides,Abundances (Normalized): F1: Sample,Abundances (Normalized): F2: Sample,Abundances (Normalized): F3: Sample,Abundances (Normalized): F4: Sample,Abundances (Normalized): F5: Sample,Abundances (Normalized): F6: Sample,Abundances (Normalized): F7: Sample,Abundances (Normalized): F8: Sample,Abundances (Normalized): F9: Sample,Abundances (Normalized): F10: Sample,Abundances (Normalized): F11: Sample,Abundances (Normalized): F12: Sample,Abundance: F1: Sample,Abundance: F2: Sample,Abundance: F3: Sample,Abundance: F4: Sample,Abundance: F5: Sample,Abundance: F6: Sample,Abundance: F7: Sample,Abundance: F8: Sample,Abundance: F9: Sample,Abundance: F10: Sample,Abundance: F11: Sample,Abundance: F12: Sample,Abundances Count: F1: Sample,Abundances Count: F2: Sample,Abundances Count: F3: Sample,Abundances Count: F4: Sample,Abundances Count: F5: Sample,Abundances Count: F6: Sample,Abundances Count: F7: Sample,Abundances Count: F8: Sample,Abundances Count: F9: Sample,Abundances Count: F10: Sample,Abundances Count: F11: Sample,Abundances Count: F12: Sample,Found in Sample: [S1] F1: Sample,Found in Sample: [S2] F2: Sample,Found in Sample: [S3] F3: Sample,Found in Sample: [S4] F4: Sample,Found in Sample: [S5] F5: Sample,Found in Sample: [S6] F6: Sample,Found in Sample: [S7] F7: Sample,Found in Sample: [S8] F8: Sample,Found in Sample: [S9] F9: Sample,Found in Sample: [S10] F10: Sample,Found in Sample: [S11] F11: Sample,Found in Sample: [S12] F12: Sample,# Protein Groups,Modifications,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2JZI0,Scaffold attachment factor B OS=Rattus norvegicus OX=10116 GN=Safb PE=1 SV=1,0,28.531,7,4,10,4,940,105.5,5.36,15.16,4.04,,,6.54,12.54,,,,,,,4,1,,,2,3,,,,,,,3,1,,,2,3,,,,,,,0,0,21158075.4,14611516.2,22278587.69,29583782.38,15621052.29,27839283.81,19308921.43,26981653.81,27774853.42,26741585.71,20040176.58,,15030092.63,7101316.75,16360071.5,29583782.38,5941844.813,18357637,13938282.25,16446372.5,16795595.03,18462083.63,17960322.38,,4,4,3,3,3,4,2,2,2,2,3,,High,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q63617,Hypoxia up-regulated protein 1 OS=Rattus norvegicus OX=10116 GN=Hyou1 PE=1 SV=1,0,28.466,9,7,13,7,999,111.2,5.19,9.57,2.58,13.23,9.79,2.86,3.11,,,,,,,3,1,4,3,1,1,,,,,,,3,1,4,3,1,1,,,,,,,0,0,8932474.74,2857620.259,11096964.03,8553727.188,9010642.384,9661725.17,854145.1056,1067346.039,2386730.188,1567707.679,585523.7543,2204960.879,6345375,1388826.891,8148951.25,8553727.188,3427415.625,6371085,616570.7188,650589.125,1443267.875,1082327.375,524755.625,1491736.25,4,3,6,5,4,4,2,1,3,1,1,2,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2K2R5,EGF-containing fibulin extracellular matrix protein 2 OS=Rattus norvegicus OX=10116 GN=Efemp2 PE=1 SV=1,0,28.39,16,6,35,6,443,49.4,4.89,11.08,4.04,4.51,7.83,7.47,10.62,9.79,13.39,12.63,13.67,13.76,13.31,3,1,1,2,2,3,3,4,4,4,4,4,3,1,1,2,2,3,3,4,4,4,4,4,0,0,50371227.35,40485266.6,190735500.9,78967892.63,26239134.92,38622367.09,73986200.35,46771731.84,61004526.12,43078914.28,178495829.4,34036941.61,35782281.63,19676171.72,140064822.6,78967892.63,9980689.188,25468162.19,53407464.88,28509198.5,36889747,29741187.63,159970778,23027229.25,5,5,4,6,5,6,6,7,5,6,5,6,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P27321,Calpastatin OS=Rattus norvegicus OX=10116 GN=Cast PE=1 SV=3,0,28.193,9,4,9,4,713,77.3,5.2,8.18,,,9.31,5.45,10.84,,,,,,,2,,,2,2,3,,,,,,,2,,,2,2,3,,,,,,,0,0,6575451.467,3090325.532,1446630.142,3928325.75,6101189.607,7636765.851,,,,,,,4671012.969,1501923.563,1062319.25,3928325.75,2320734.938,5035796.766,,,,,,,5,3,1,3,3,5,,,,,,,High,Peak Found,Peak Found,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,G3V7A5,"Low density lipoprotein receptor, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Ldlr PE=1 SV=1",0,28.188,9,5,12,5,879,96.6,5.05,3.26,,6.86,11.58,8.25,5.98,,,,2.83,,,1,,2,3,3,2,,,,1,,,1,,2,3,2,2,,,,1,,,0,0,14123676.89,2823313.129,19323477.19,7297655.125,9753232.895,4524425.534,2262137.096,3057048.337,3245095.048,3152262.031,2147826.929,16053302.64,10033056.78,1372153.344,14190013.88,7297655.125,3709877.875,2983473.359,1632939.75,1863390.438,1962325.469,2176285.5,1924916.375,10860643.25,5,3,4,4,3,3,2,2,2,1,2,2,High,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P21531,60S ribosomal protein L3 OS=Rattus norvegicus OX=10116 GN=Rpl3 PE=1 SV=3,0,28.103,17,6,24,6,403,46.1,10.21,,3.08,14.06,9.81,,5.3,7.95,4.82,4.76,13.3,,8.31,,1,4,3,,2,3,2,2,4,,3,,1,3,3,,2,2,2,1,4,,3,0,0,4703982.511,4465556.432,9705217.865,7845317.625,10048559.12,12128603.45,5948814.515,10525694.74,7156172.772,11591250.01,1608443.675,13832699.03,3341574.859,2170297.063,7126935.531,7845317.625,3822212.344,7997781.156,4294194.063,6415822.313,4327374.047,8002465.875,1441512.594,9358324.125,3,3,4,4,4,4,3,5,3,5,3,4,Peak Found,High,High,High,Peak Found,High,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q66X93,Staphylococcal nuclease domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Snd1 PE=1 SV=1,0,28.086,11,7,18,7,909,101.9,7.18,10.12,1.76,6.18,9.19,4.64,19.54,,,,,,,3,1,2,3,3,6,,,,,,,3,1,2,3,2,5,,,,,,,0,0,44792617.18,14390769.09,18061468.5,24850520.81,36567969.1,31397484.24,27441749.46,21896969.77,21488482.31,34258165.53,25640649.82,22065478.59,31819396.25,6994031.844,13263269.66,24850520.81,13909510.92,20703967.19,19809022,13347058.86,12994194.47,23651444,22979554.84,14928099,4,3,2,4,4,5,1,3,1,1,2,1,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P30349,Leukotriene A-4 hydrolase OS=Rattus norvegicus OX=10116 GN=Lta4h PE=1 SV=3,0,28.042,15,6,10,6,611,69,6.2,19.94,,,,,14.11,,,,,,,6,,,,,4,,,,,,,6,,,,,4,,,,,,,0,0,18099047.87,7707336.583,16449749.73,8263373.063,7943017.686,14663038.02,23200998.05,13838123.24,8560586.458,8729340.89,9719018.842,6570279.528,12857046.81,3745828.813,12079719.13,8263373.063,3021318.766,9669024.938,16747805.44,8434876.938,5176630.141,6026636.688,8710338,4445033.125,5,3,3,4,4,4,3,2,3,2,3,2,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,Met-loss [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,P62243,40S ribosomal protein S8 OS=Rattus norvegicus OX=10116 GN=Rps8 PE=1 SV=2,0,27.977,32,6,45,6,208,24.2,10.32,10.56,,13.86,13.29,16.15,20.59,3.98,7.04,21.84,12.16,6.38,16.66,3,,4,4,6,7,1,2,7,4,2,5,3,,3,3,3,3,1,2,5,3,2,4,0,0,24683158.85,21587285.37,44894498.67,39518680.75,40913503.11,49167487.37,22091179.29,40847554.59,38709833.71,45527027.23,14421474.34,59586708.25,17534211.25,10491597.8,32967853.19,39518680.75,15562439.82,32421771.03,15946674.88,24898180.94,23408033.19,31431336.69,12924752.8,40312575.88,5,5,7,7,6,7,4,6,6,7,5,7,High,Peak Found,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q62920,PDZ and LIM domain protein 5 OS=Rattus norvegicus OX=10116 GN=Pdlim5 PE=1 SV=2,0,27.974,17,6,19,6,591,63.2,8.38,7.9,11.23,4.12,,8.36,23.74,,,4.44,,4.26,2.96,2,3,2,,2,6,,,1,,2,1,2,2,2,,2,4,,,1,,2,1,0,0,28303701.15,6332860.461,39722821.11,15398583.38,12637259.48,24132602.86,18089232.48,20071848.31,3514728.603,19630489.35,11590452.79,15078187.67,20106141.13,3077822.141,29170080.38,15398583.38,4806887.094,15913396.56,13057841.11,12234576,2125374.25,13552664.38,10387546.63,10200942.5,5,3,3,3,6,6,2,1,2,2,2,3,High,High,High,Peak Found,High,High,Peak Found,Peak Found,High,Peak Found,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q07009,Calpain-2 catalytic subunit OS=Rattus norvegicus OX=10116 GN=Capn2 PE=1 SV=3,0,27.964,11,6,10,6,700,79.9,4.96,5.7,,,4.76,1.94,16.24,,,,,,,2,,,2,1,5,,,,,,,2,,,2,1,4,,,,,,,0,0,4091251.507,939597.0499,8901775.636,7299153.094,4169018.29,6713929.791,2100276.375,790343.3435,1147271.137,,744441.6256,,2906308.25,456651.875,6536935.281,7299153.094,1585786.875,4427264.969,1516099.438,481745.1563,693760.6875,,667180.3281,,3,1,5,4,3,5,4,1,1,,2,,High,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5RJR2,Twinfilin-1 OS=Rattus norvegicus OX=10116 GN=Twf1 PE=1 SV=1,0,27.925,17,4,9,4,350,40.1,6.67,10.83,,2.32,,7.27,13.93,,,,,,,3,,1,,2,3,,,,,,,3,,1,,2,3,,,,,,,0,0,46714232.77,21292367.15,84339072.28,76478865.75,46704997.56,42567281.6,131372437.1,138853770.8,156627478,152024510.6,168279353.2,323079743.5,33184457.09,10348265.13,61933605.13,76478865.75,17765374.72,28069497.38,94832128,84636800,94713432,104955976,150814610.9,218575200,4,3,3,3,5,4,1,1,1,1,2,1,High,Peak Found,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,Met-loss+Acetyl [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,D3ZU22,60S ribosomal protein L7a OS=Rattus norvegicus OX=10116 GN=LOC108349606 PE=3 SV=1,0,27.817,29,7,55,7,266,30,10.55,14.99,6.5,11.98,11.2,17.2,30.06,8.08,12.88,10.84,11.13,8.4,14.14,5,2,4,4,7,10,3,4,4,4,3,5,5,2,4,4,5,7,3,4,3,4,3,4,0,0,37384703.56,21284373.94,28798210.34,26898281.69,65534235.87,92055716.07,16423798.25,27725173.1,16676746.87,26873331.36,11595139.89,40809857.04,26557025.94,10344380.36,21147695.13,26898281.69,24927530.63,60702905.69,11855635.56,16899576.56,10084513.59,18553039.31,10391747.28,27609352.94,6,6,5,5,7,8,6,6,4,6,6,7,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O35821,Myb-binding protein 1A OS=Rattus norvegicus OX=10116 GN=Mybbp1a PE=1 SV=2,0,27.769,7,6,13,6,1344,152.2,8.95,11.52,6.39,2.96,,9.52,15.22,,,,,,,3,2,1,,3,4,,,,,,,3,2,1,,3,4,,,,,,,0,0,6156686.659,3767599.721,2329844.193,514960.9688,8306554.668,8362715.515,10590260.87,12393276.49,9382665.164,5955873.997,11111841.9,21067431.74,4373534.406,1831084.375,1710899.188,514960.9688,3159598.844,5514498.75,7644655.125,7554186.375,5673745.313,4111867,9958608,14252884,5,3,3,1,5,4,2,2,2,1,1,1,High,High,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,B3GNI6,Septin-11 OS=Rattus norvegicus OX=10116 GN=Septin11 PE=1 SV=1,0,27.673,19,7,10,5,431,49.7,6.68,,,2.3,17.27,4.69,4.08,,,,,,2.05,,,1,6,1,1,,,,,,1,,,1,5,1,1,,,,,,1,0,1,5119765.45,2981716.769,5886733.86,7343722,3049956.041,11543901.1,3008992.119,4173508.177,892658.7986,4380280.089,1806648.349,1369684.196,3636935.188,1449138.813,4322867.688,7343722,1160124.5,7612219.75,2172062.359,2543916.344,539795.3125,3024095.063,1619146.75,926641.1875,3,2,3,4,2,4,3,3,1,3,1,1,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P62828,GTP-binding nuclear protein Ran OS=Rattus norvegicus OX=10116 GN=Ran PE=1 SV=3,0,27.657,30,6,91,6,216,24.4,7.49,24.63,14.31,10.88,13.66,58.39,68.42,7.9,5.69,8.17,7.97,11.01,3.19,10,6,4,5,24,26,3,2,3,3,4,1,4,3,4,4,5,5,3,2,3,3,4,1,0,0,139960810.4,55117713.93,77737999.64,80513676.69,125497686,163754744.7,36408366.9,43653986.05,28680101.86,36888545.28,35185272.89,52179155.78,99424163.28,26787661.17,57086169.47,80513676.69,47736078.25,107982309.5,26281638.56,26608810.59,17343003.36,25467427.97,31533596.59,35301097.14,7,7,5,7,8,8,6,6,6,6,7,6,High,High,High,High,High,High,High,High,High,High,High,High,1,Met-loss+Acetyl [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,Q6P9U0,"Serine (Or cysteine) peptidase inhibitor, clade B, member 6a OS=Rattus norvegicus OX=10116 GN=Serpinb6a PE=1 SV=1",0,27.563,20,7,18,7,379,43,6.1,13.5,4.4,5.5,8.59,1.99,15.26,,,,,,,4,2,2,3,1,6,,,,,,,3,2,2,3,1,6,,,,,,,0,0,24035429.23,11268111.12,4293664.901,7760010.375,18971209.28,29956908.83,2300117.777,3117926.483,2728285.114,2988926.146,2669813.808,2689420.114,17074082.63,5476394.453,3153012.469,7760010.375,7216158,19754030.38,1660356.375,1900498.047,1649807.875,2063520.281,2392729.25,1819490.547,6,5,4,4,4,7,4,4,2,4,5,3,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,Acetyl [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,Q5BKC3,Maillard deglycase OS=Rattus norvegicus OX=10116 GN=Park7 PE=1 SV=1,0,27.557,24,3,10,3,214,22.5,8.22,19.68,,,,,12.18,,,,,4.64,,5,,,,,4,,,,,1,,2,,,,,3,,,,,1,,0,0,24270194.17,9125147.654,3355070.767,4193881.594,11518110.55,24173151.03,3202868.979,5198278.962,555347.7798,4254702.246,2900166.189,1436344.276,17240852.94,4434896.625,2463764.688,4193881.594,4381191.75,15940134.63,2312013.75,3168554.188,335821.625,2937397.563,2599174.688,971739.1563,5,2,1,3,4,3,2,3,1,2,2,2,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O54975,Xaa-Pro aminopeptidase 1 OS=Rattus norvegicus OX=10116 GN=Xpnpep1 PE=1 SV=1,0,27.41,21,9,15,9,623,69.6,5.6,13.14,2.35,10.38,8.39,4.44,3.39,,,,,,,5,1,3,3,2,1,,,,,,,5,1,3,3,2,1,,,,,,,0,0,12794310,11095016.02,8839859.289,10841802.5,12136624.59,17291836.61,7050151.503,12450450.22,7731998.432,7452200.785,2064230.083,7314037.573,9088712.5,5392268.813,6491467.594,10841802.5,4616458.516,11402493.75,5089202,7589036,4675578.75,5144913.828,1849995.563,4948212.5,5,4,7,6,5,5,3,3,4,4,4,1,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9JHY1,Junctional adhesion molecule A OS=Rattus norvegicus OX=10116 GN=F11r PE=1 SV=1,0,27.375,23,3,6,3,300,32.3,6.57,,,12.48,13.08,,,,,,,,,,,3,3,,,,,,,,,,,3,2,,,,,,,,,0,0,1968626.776,6427937.785,23277785.21,14464588.5,1235772.37,1179190.356,910817.8087,,916264.3138,,480368.4835,794510.7664,1398456.25,3124030.5,17093822.81,14464588.5,470055.8906,777575.625,657480.3125,,554069.6875,,430513.8125,537515.4375,1,1,3,3,1,2,1,,1,,1,1,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2JWX4,"Keratin, type II cytoskeletal 2 epidermal OS=Rattus norvegicus OX=10116 GN=Krt2 PE=1 SV=1",0,27.337,10,10,192,5,684,69.1,7.69,26.92,63.08,65.18,57.47,57.9,26.34,32.51,23.08,39.85,21.72,77.09,41.57,10,24,21,19,22,11,12,12,14,9,24,14,7,8,6,6,7,9,7,8,6,4,5,5,0,2,189830007.5,302515700.3,114854913.2,87632845.22,314367901.3,226757060.8,238881250.5,206016724.8,164832504.5,121573705,220673253.3,111980622.4,134849817,147025112.3,84342626.13,87632845.22,119577429.8,149526972,172438129.5,125575245.4,99675053.25,83933089.59,197770850.6,75758964.84,6,6,5,6,6,6,5,6,4,6,6,6,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D3ZU74,Cytoplasmic dynein 1 intermediate chain 2 OS=Rattus norvegicus OX=10116 GN=Dync1i2 PE=1 SV=1,0,27.301,14,4,10,4,612,68.3,5.29,3.67,2.85,,11.26,3.24,10.99,,,,,,3.46,1,1,,3,1,3,,,,,,1,1,1,,3,1,2,,,,,,1,0,0,4205024.907,2874302.108,2694187.641,4733745,6513760.174,9957141.253,1999400.888,,,,905580.5371,1228715.798,2987129.625,1396934.406,1978451.375,4733745,2477666.125,6565886.75,1443281.75,,,,811595.5625,831270.9375,2,2,2,2,2,2,1,,,,1,1,High,High,Peak Found,High,High,High,Peak Found,Not Found,Not Found,Not Found,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P14925,Peptidylglycine alpha-amidating monooxygenase OS=Rattus norvegicus OX=10116 GN=Pam PE=1 SV=1,0,27.183,9,6,12,6,976,108.6,6.18,,,8.81,18.5,,,,3.1,,,5.37,,,,3,6,,,,1,,,2,,,,2,6,,,,1,,,2,,0,0,3217722.854,2314257.293,7482236.507,12349721.5,4530723.482,4286308.311,5394789.79,4264220.521,4817196.313,4123199.615,3726380.934,1298938.555,2285778.438,1124748.031,5494510.063,12349721.5,1723370.188,2826455.328,3894267.375,2599209.063,2912983.094,2846609.656,3339641.375,878779.1875,3,2,5,5,2,3,4,4,5,4,3,1,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P05712,Ras-related protein Rab-2A OS=Rattus norvegicus OX=10116 GN=Rab2a PE=2 SV=1,0,27.181,30,5,20,5,212,23.5,6.54,,2.38,17.56,6.08,,11.68,4.31,2.26,2.12,6.28,2.2,6.77,,1,5,2,,4,1,1,1,2,1,2,,1,4,2,,4,1,1,1,2,1,2,0,0,28032704.79,16281161.5,209129797.8,183960971,14521232.45,19588790.14,50092389.98,59217554.85,57367010.39,169818859.1,121054946.3,96911108.98,19913633.05,7912778.063,153572501.6,183960971,5523501.75,12917139,36159547.94,36095414.03,34690122.75,117240989.8,108491352.5,65563890.81,7,6,6,6,5,7,6,6,6,5,6,6,Peak Found,High,High,High,Peak Found,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D4AC70,Collagen type VIII alpha 1 chain OS=Rattus norvegicus OX=10116 GN=Col8a1 PE=1 SV=3,0,26.987,13,5,18,5,744,73.5,9.58,,,3.11,2.95,,1.94,18.14,5.72,7.39,7,13.05,3.48,,,1,1,,1,5,2,2,2,3,1,,,1,1,,1,5,2,2,2,3,1,0,0,,476424.8277,1064563.481,446234.1563,562092.3361,960029.4759,10097422.08,5034945.813,6653337.29,6698168.99,7402842.806,4327300.738,,231546.375,781752.1875,446234.1563,213805.4063,633057.6875,7288895.938,3068996.25,4023306.875,4624338.938,6634544.5,2927576.375,,1,1,1,1,1,5,2,3,5,6,3,Not Found,Peak Found,High,High,Peak Found,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,G3V9U0,Propionate--CoA ligase OS=Rattus norvegicus OX=10116 GN=Acss2 PE=1 SV=1,0,26.95,12,6,16,6,701,78.8,6.64,5.58,2.15,10.21,10.68,2.74,10.65,,,,,,,2,1,4,4,1,4,,,,,,,2,1,4,4,1,2,,,,,,,0,0,7098673.533,6072923.845,13441825.86,11054812.38,2843315.145,5224283.148,,,,,,270419.17,5042694.984,2951490.813,9870878.5,11054812.38,1081523.641,3444969.859,,,,,,182948.4063,5,4,5,4,3,4,,,,,,1,High,High,High,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O88989,"Malate dehydrogenase, cytoplasmic OS=Rattus norvegicus OX=10116 GN=Mdh1 PE=1 SV=3",0,26.887,25,7,59,7,334,36.5,6.58,49.57,13.51,12.82,3.26,32.54,51.22,5.28,,2.92,,3.36,2.94,17,4,4,1,11,17,2,,1,,1,1,6,4,4,1,5,7,2,,1,,1,1,0,0,167419976.4,258421990.3,26236995.91,47502265.53,707475128.5,354237340,26695574.78,23340277.79,13441096.51,27979833.92,21186108.69,18994304.13,118930370.8,125595207.4,19266891.38,47502265.53,269105265.3,233589360.5,19270390.5,14226811.5,8127899.375,19316955.97,18987324.81,12850337.75,7,7,6,7,7,7,5,4,2,4,5,5,High,High,High,High,High,High,High,Peak Found,High,Peak Found,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6IRE4,Tumor susceptibility gene 101 protein OS=Rattus norvegicus OX=10116 GN=Tsg101 PE=1 SV=1,0,26.711,17,5,17,5,391,44.1,6.71,,,4.08,4.14,,,11.68,3.11,14.88,6.17,2.71,11.96,,,1,1,,,3,1,5,2,1,3,,,1,1,,,2,1,4,2,1,2,0,0,977854.927,,10275797.06,13723213.69,1469962.127,852202.7215,10617499.38,9829715.707,13644354.48,13510189.36,4540808.827,17139144.1,694640.2188,,7545935,13723213.69,559135.625,561955.125,7664317.438,5991595.891,8250810.5,9327279.563,4069544.5,11595254.5,2,,3,4,2,1,4,4,4,4,3,4,Peak Found,Not Found,High,High,Peak Found,Peak Found,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,G3V7G0,Dynein light intermediate chain OS=Rattus norvegicus OX=10116 GN=Dync1li1 PE=1 SV=1,0,26.64,18,6,19,6,523,56.6,6.29,9.64,3.62,6.8,14.67,4.45,19.57,1.66,,,,,,3,1,2,4,2,6,1,,,,,,3,1,2,4,2,5,1,,,,,,0,0,6730521.616,4852583.463,6144787.394,4167328.813,16441869.44,16823715.75,3989275.956,1526314.046,1697665.882,730175.187,1559417.988,4024194.995,4781170.375,2358395.375,4512366.875,4167328.813,6254062.453,11093807.91,2879687.219,930348.0625,1026587.188,504104.5625,1397575,2722514.313,3,3,3,3,6,6,3,2,2,1,1,3,High,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6TXF3,Acyl-CoA-binding protein OS=Rattus norvegicus OX=10116 GN=Dbi PE=1 SV=1,0,26.607,7,3,20,3,600,66.4,8.72,16.74,7.28,3.68,4.16,14.1,32.52,,,,,,,4,2,1,1,4,8,,,,,,,2,2,1,1,3,3,,,,,,,0,0,52918468.85,48341777.29,6310784.871,4157725.156,60824489.65,94802062.05,811974.8182,3959022.289,471826.7458,,400598.5963,1616825.493,37591769.25,23494500.38,4634265.563,4157725.156,23136064.81,62513887,586129.7969,2413178.813,285316.0313,,359022.7813,1093841.266,4,4,2,2,4,4,2,3,1,,1,1,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5U1W8,High-mobility group nucleosome binding domain 1 OS=Rattus norvegicus OX=10116 GN=LOC100911295 PE=1 SV=1,0,26.555,31,1,12,1,96,10.1,9.76,16.02,12.16,,,17.6,19.98,,,,,,,3,2,,,3,4,,,,,,,1,1,,,1,1,,,,,,,0,0,6287452.358,6279067.998,966711.408,2647629,8935358.577,10800143.2,,,,,,,4466426.625,3051678.563,709895.4375,2647629,3398779.609,7121774.75,,,,,,,1,2,1,1,2,2,,,,,,,High,High,Peak Found,Peak Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2K2P5,Tight junction protein ZO-1 OS=Rattus norvegicus OX=10116 GN=Tjp1 PE=1 SV=1,0,26.539,5,5,6,5,1765,197,6.6,6.38,,,,2.62,8.92,,,,,,,2,,,,1,3,,,,,,,2,,,,1,2,,,,,,,0,0,1106094.395,1219154.091,569829.5842,1467242.125,1897235.651,7489557.093,,,,,,,785737.875,592518.8906,418449,1467242.125,721659.4375,4938725.125,,,,,,,1,2,1,1,2,3,,,,,,,High,Peak Found,Peak Found,Peak Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
