Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: A Sequest HT,Score Sequest HT: B Sequest HT,Score Sequest HT: C Sequest HT,Score Sequest HT: D Sequest HT,Score Sequest HT: E Sequest HT,Score Sequest HT: F Sequest HT,Score Sequest HT: G Sequest HT,Score Sequest HT: H Sequest HT,Score Sequest HT: I Sequest HT,Score Sequest HT: J Sequest HT,Score Sequest HT: K Sequest HT,Score Sequest HT: L Sequest HT,# PSMs (by Search Engine): A Sequest HT,# PSMs (by Search Engine): B Sequest HT,# PSMs (by Search Engine): C Sequest HT,# PSMs (by Search Engine): D Sequest HT,# PSMs (by Search Engine): E Sequest HT,# PSMs (by Search Engine): F Sequest HT,# PSMs (by Search Engine): G Sequest HT,# PSMs (by Search Engine): H Sequest HT,# PSMs (by Search Engine): I Sequest HT,# PSMs (by Search Engine): J Sequest HT,# PSMs (by Search Engine): K Sequest HT,# PSMs (by Search Engine): L Sequest HT,# Peptides (by Search Engine): A Sequest HT,# Peptides (by Search Engine): B Sequest HT,# Peptides (by Search Engine): C Sequest HT,# Peptides (by Search Engine): D Sequest HT,# Peptides (by Search Engine): E Sequest HT,# Peptides (by Search Engine): F Sequest HT,# Peptides (by Search Engine): G Sequest HT,# Peptides (by Search Engine): H Sequest HT,# Peptides (by Search Engine): I Sequest HT,# Peptides (by Search Engine): J Sequest HT,# Peptides (by Search Engine): K Sequest HT,# Peptides (by Search Engine): L Sequest HT,# Protein Pathway Groups,# Razor Peptides,Abundances (Normalized): F1: Sample,Abundances (Normalized): F2: Sample,Abundances (Normalized): F3: Sample,Abundances (Normalized): F4: Sample,Abundances (Normalized): F5: Sample,Abundances (Normalized): F6: Sample,Abundances (Normalized): F7: Sample,Abundances (Normalized): F8: Sample,Abundances (Normalized): F9: Sample,Abundances (Normalized): F10: Sample,Abundances (Normalized): F11: Sample,Abundances (Normalized): F12: Sample,Abundance: F1: Sample,Abundance: F2: Sample,Abundance: F3: Sample,Abundance: F4: Sample,Abundance: F5: Sample,Abundance: F6: Sample,Abundance: F7: Sample,Abundance: F8: Sample,Abundance: F9: Sample,Abundance: F10: Sample,Abundance: F11: Sample,Abundance: F12: Sample,Abundances Count: F1: Sample,Abundances Count: F2: Sample,Abundances Count: F3: Sample,Abundances Count: F4: Sample,Abundances Count: F5: Sample,Abundances Count: F6: Sample,Abundances Count: F7: Sample,Abundances Count: F8: Sample,Abundances Count: F9: Sample,Abundances Count: F10: Sample,Abundances Count: F11: Sample,Abundances Count: F12: Sample,Found in Sample: [S1] F1: Sample,Found in Sample: [S2] F2: Sample,Found in Sample: [S3] F3: Sample,Found in Sample: [S4] F4: Sample,Found in Sample: [S5] F5: Sample,Found in Sample: [S6] F6: Sample,Found in Sample: [S7] F7: Sample,Found in Sample: [S8] F8: Sample,Found in Sample: [S9] F9: Sample,Found in Sample: [S10] F10: Sample,Found in Sample: [S11] F11: Sample,Found in Sample: [S12] F12: Sample,# Protein Groups,Modifications,,,,,,,,,,,,
FALSE,High,Master Protein,H0YD13,CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=2,0,23.75,25,4,35,4,206,22.7,8.19,8.4,8.13,11,19.66,6.92,9.99,8.62,2.44,16.17,16.09,,9.56,2,2,3,6,2,3,3,1,5,5,,3,2,2,2,3,2,2,2,1,3,3,,3,0,0,60625673.1,65757827.29,75464356.98,64823811.09,30702602.66,67027148.52,35706242.44,11861408.02,115316987.8,66566204.85,12361153.85,27624714.58,27796696.63,32277419.5,53000381.2,48017688.38,30702602.66,25565030.5,25207075.88,7628456.063,56622361.13,47559532.16,8056158.359,17525396.22,5,5,6,6,6,6,6,4,6,6,3,5,High,High,High,High,High,High,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P10301,Ras-related protein R-Ras OS=Homo sapiens OX=9606 GN=RRAS PE=1 SV=1,0,23.738,27,5,25,3,218,23.5,6.93,10.86,4.13,8.85,13.46,9.53,13.07,4.1,,7.92,10.55,,,3,1,3,4,3,5,1,,2,3,,,3,1,3,4,3,2,1,,2,3,,,0,4,22776828.39,17437273.99,38777440.8,37228746.54,40581197.19,38008357.47,14395003.85,1501229.42,35886435.48,26799627.26,5190955.583,7056063.876,10443110.27,8559136.313,27234302.75,27576878.31,40581197.19,14496884.31,10162255.38,965489.3125,17620775.13,19147519.94,3383111.375,4476437.75,6,5,7,8,6,7,5,1,5,6,1,4,High,Peak Found,High,High,High,Peak Found,Peak Found,Not Found,High,High,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A3B3IS67,Tissue factor pathway inhibitor OS=Homo sapiens OX=9606 GN=TFPI2 PE=1 SV=1,0,23.5,20,3,22,3,241,27.7,8.51,4.78,10.63,13.93,10.24,8.16,7.96,4.23,,3.99,6.82,2.09,,1,3,5,3,2,2,1,,2,2,1,,1,2,3,2,2,2,1,,1,1,1,,0,0,6005098.218,18535484.14,27490839.24,15346209.09,8626020.125,26611173.15,10711950.45,12045255.65,20032307.53,23159243.46,14313504.4,10427001.24,2753320.25,9098195.938,19307458.75,11367574.25,8626020.125,10149849.25,7562177.625,7746694.438,9836161.813,16546576.25,9328567.5,6614994.25,3,3,4,4,4,4,3,3,4,4,3,3,High,High,High,High,High,High,High,Peak Found,High,High,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P62191,26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1,0,23.391,11,3,7,3,440,49.2,6.21,,1.98,5.98,7.64,,4.22,,,,10.14,,,,1,1,2,,1,,,,2,,,,1,1,2,,1,,,,2,,,0,0,39121759.2,34029828.3,25265529.27,23643947.34,20254229.06,76104920.16,26616324.75,30791865.45,58835153.52,33197137.94,27576010.69,46873320.75,17937214,16703639.53,17744571.56,17514053.5,20254229.06,29027411.25,18789983.81,19803247,28888938,23718347.06,17972166,29736905.19,1,3,4,4,2,2,3,2,1,4,1,2,Peak Found,High,High,High,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O60565,Gremlin-1 OS=Homo sapiens OX=9606 GN=GREM1 PE=1 SV=1,0,22.992,22,2,13,2,184,20.7,9.39,,,,,,,9.65,4.53,20.02,19.54,5.05,5.53,,,,,,,2,1,4,4,1,1,,,,,,,1,1,2,2,1,1,0,0,1208299.433,1963203.149,3114955.366,,1441457,3544063.46,25149082.38,8523042.556,58719311.06,52948663.37,13783276.98,13415972.8,554001.8125,963643.9375,2187705.938,,1441457,1351752.125,17754173.63,5481445,28832057.63,37830212.25,8983001.375,8511227.813,1,1,1,,1,1,3,1,3,3,2,3,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P25786,Proteasome subunit alpha type-1 OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1,0,22.948,33,6,21,6,263,29.5,6.61,,3.17,1.95,5.64,3.33,,12.79,10.8,7.42,14.08,,5.04,,1,1,2,1,,4,4,2,4,,2,,1,1,2,1,,4,3,2,4,,2,0,0,7786100.673,11186482.11,26677674.95,19429785.03,2126400.875,6275468.53,32129762.62,21630508.79,45599845.96,36708554.83,1034311.32,9371006.362,3569904.75,5490917.063,18736354.47,14392448.5,2126400.875,2393545.719,22682234.5,13911281.5,22390204.56,26227147.81,674093.6875,5945060.5,1,3,5,5,2,3,4,4,4,5,1,3,Peak Found,High,High,High,High,Peak Found,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P19013,"Keratin, type II cytoskeletal 4 OS=Homo sapiens OX=9606 GN=KRT4 PE=1 SV=5",0,22.674,17,9,144,5,520,56.1,6.61,39.16,22.25,27.14,27.93,132.72,3.75,19.09,19.81,51.34,15.54,35.1,17.24,12,7,8,9,56,2,6,6,16,6,11,5,6,3,1,3,5,1,1,1,2,2,4,1,0,0,25625954.78,6191666.216,,3419233.16,111059073,4426216.469,,,,3105523.07,21828756.82,,11749426.52,3039197.25,,2532767.969,111059073,1688216.813,,,,2218801.938,14226497.28,,4,1,,2,2,2,,,,2,3,,High,High,Not Found,Peak Found,High,Peak Found,Not Found,Not Found,Not Found,Peak Found,High,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P61224,Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1,0,22.587,48,7,33,1,184,20.8,5.78,6.72,6.18,11.03,10.85,5.07,11.8,6.38,2.83,11.85,17.1,,8.86,2,2,4,4,2,4,2,1,4,5,,3,2,2,3,4,2,4,2,1,3,5,,2,0,1,,,,1248610.902,,,,,,2683830.814,,,,,,924897.9375,,,,,,1917515.625,,,,,,1,,,,,,1,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P31948,Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1,0,22.569,15,5,16,5,543,62.6,6.8,,3.23,11.87,9.4,,,3.28,6.67,,9.88,,9.24,,1,3,3,,,1,2,,3,,3,,1,3,3,,,1,2,,3,,3,0,0,3504036.444,5182193.575,13375059.51,7019098.66,3034872.625,3831240.955,6059133.818,13393443.49,10238624.99,8733700.842,2582953.949,12561465.61,1606590.625,2543694.688,9393616.813,5199337.813,3034872.625,1461285.375,4277488.625,8613757.75,5027317.594,6239964.063,1683393.5,7969119.875,2,2,3,3,2,2,1,4,3,3,1,3,Peak Found,High,High,High,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9NVM1,Protein eva-1 homolog B OS=Homo sapiens OX=9606 GN=EVA1B PE=1 SV=1,0,22.554,26,2,7,2,165,18.4,4.73,,4.35,9.38,4.99,4.36,4.96,,,3.67,,,,,1,2,1,1,1,,,1,,,,,1,1,1,1,1,,,1,,,,0,0,6878856.701,4972125.162,10309303.52,3872364.865,3466276.156,6824971.937,6945315.305,4295100.288,7647916.969,7324944.946,1866647.143,5825545.239,3153936,2440582,7240464.75,2868421.438,3466276.156,2603133.5,4903094.75,2762318.25,3755241.313,5233450.75,1216553.5,3695784.375,1,1,2,2,2,2,2,1,2,2,1,2,Peak Found,High,High,High,High,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q15365,Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2,0,22.546,25,6,18,3,356,37.5,7.09,2.76,4.66,9.08,12.46,3.09,3.2,,,5.81,5.1,3.06,,1,2,3,5,1,1,,,2,2,1,,1,2,3,5,1,1,,,2,2,1,,0,3,4454439.22,7577883.483,24362257.94,22614817.94,6921533.969,6454980.191,17439147.77,11915058.61,17524497.14,12336830.43,6308642.347,12876011.79,2042347.563,3719626,17110183,16751734.63,6921533.969,2462013.813,12311290.44,7662960.5,8604789.5,8814290.75,4111543.5,8168671.125,2,3,5,5,5,3,4,3,3,2,3,4,High,High,High,High,High,High,Peak Found,Peak Found,High,High,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,X6RJP6,Transgelin-2 (Fragment) OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=1,0,22.503,47,7,47,7,187,21.1,7.81,3.06,3.2,21.18,20.61,6.4,7.82,17.83,19.77,14.62,18.01,9.3,19.26,1,1,6,6,2,3,5,5,4,5,3,6,1,1,5,6,2,3,4,4,4,4,3,5,0,0,15910525.58,22599502.57,86297502.69,41842480.51,17551623.25,18421754.65,35468262.78,58720146.65,32643387.11,45262860.54,37168907.43,57736525.78,7294930.188,11093031.13,60608752.56,30994462.63,17551623.25,7026298,25039072.44,37764830.13,16028390,32338939.5,24224162.88,36628631.5,5,5,6,7,6,6,5,7,5,6,6,6,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P16152,Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3,0,22.492,32,5,6,5,277,30.4,8.32,,,,12.74,3.68,,,,,,2.37,3.2,,,,3,1,,,,,,1,1,,,,3,1,,,,,,1,1,0,0,1250488.902,3733525.38,4146956.841,2540690.45,2408426.188,1435835.202,2126441.67,2100607.44,2578209.861,3601079.031,2311615.96,1429981.807,573345.5625,1832611.719,2912504.688,1881994.906,2408426.188,547646.3125,1501176.625,1350968.75,1265939.5,2572861.625,1506553.875,907194.8125,2,2,2,2,3,1,1,1,1,2,1,1,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P20742,Pregnancy zone protein OS=Homo sapiens OX=9606 GN=PZP PE=1 SV=4,0,22.406,2,3,229,1,1482,163.8,6.38,32.53,51.93,47.4,66.36,43.72,61.51,37.78,41.84,38.13,38.64,26.9,27.7,16,21,20,27,20,30,16,19,15,16,17,12,2,3,2,3,2,2,2,2,2,2,2,2,0,0,1997213.327,2645588.992,702000.641,1194483.51,496693.8906,,630933.0673,,852059.4632,321320.3818,,,915716.5625,1298595,493031.4531,884803.5313,496693.8906,,445411.6875,,418373.9063,229573.6563,,,1,1,1,1,1,,1,,1,1,,,Peak Found,High,Peak Found,High,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,B9A041,"Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=1",0,22.328,28,4,20,1,210,23,7.4,4.18,4.57,9.86,8.57,3.04,3.15,,6.31,7.42,4.41,2.98,6.55,1,2,3,3,1,1,,2,2,2,1,2,1,2,3,3,1,1,,2,2,2,1,2,0,0,3003238.044,3428831.81,4572679.987,3742404.299,2538219.5,4477391.465,2844557.884,4263999.772,4285260.852,3032651.271,2898855.125,3843590.667,1376976,1683052,3211500,2772154.25,2538219.5,1707735.625,2008135.875,2742316.5,2104127,2166737.25,1889276.375,2438412.5,1,1,1,1,1,1,1,1,1,1,1,1,High,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,1,Met-loss [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,P13612,Integrin alpha-4 OS=Homo sapiens OX=9606 GN=ITGA4 PE=1 SV=3,0,22.269,8,4,11,4,1032,114.8,6.48,10.78,,9.04,2.47,10.63,5.17,,,,,,,3,,2,1,3,2,,,,,,,3,,2,1,2,1,,,,,,,0,0,4534261.968,11258315.63,9588338.837,5248231.358,6809704.25,11910964.4,,6036583.398,2779213.429,3885677.725,,6507725.59,2078946.063,5526176.75,6734114.406,3887582.875,6809704.25,4542997.5,,3882322.5,1364635.25,2776198.75,,4128566.438,3,2,3,2,3,2,,2,1,1,,2,High,Peak Found,High,High,High,High,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O15230,Laminin subunit alpha-5 OS=Homo sapiens OX=9606 GN=LAMA5 PE=1 SV=8,0,22.265,2,6,9,6,3695,399.5,7.02,,,16.11,10.56,3.09,,,,,,,,,,5,3,1,,,,,,,,,,5,2,1,,,,,,,,0,0,,2079837.382,37577252.91,25645186.33,2441384.125,3110942.077,,757690.7216,1559093.164,727185.7753,,,,1020894.188,26391382.75,18996454.31,2441384.125,1186553.969,,487295.4688,765538,519552.1563,,,,2,5,5,4,2,,1,1,1,,,Not Found,Peak Found,High,High,High,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P20020,Plasma membrane calcium-transporting ATPase 1 OS=Homo sapiens OX=9606 GN=ATP2B1 PE=1 SV=4,0,22.26,6,5,21,1,1220,134.6,5.91,12.05,8.04,12.54,10.69,9.2,11.27,,,7.72,13,,,3,2,3,3,2,3,,,2,3,,,3,2,3,3,2,3,,,2,3,,,0,0,1253403.724,,,1780470.939,950491.0625,1651665.673,,,,,973885.016,,574682,,,1318868.75,950491.0625,629966.875,,,,,634711.9375,,1,,,1,1,1,,,,,1,,Peak Found,Not Found,Not Found,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P50995,Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1,0,22.233,16,6,15,6,505,54.4,7.65,,,7.98,6.87,10.98,3.01,4.14,,6.63,12.11,2.36,,,,2,2,3,1,1,,2,3,1,,,,2,2,3,1,1,,2,3,1,,0,0,998672606.1,1531126006,589837769.7,349882557.9,569745100.1,933551139,293605089.5,437582971.6,511446404.8,351194834.9,1198702879,359836352.5,457888515.7,751557623.3,414256847.8,259172537.8,569745100.1,356068606.1,207272601.7,281423796.3,251127813.8,250918045.9,781232912,228283794,6,5,5,5,5,5,5,3,3,6,3,2,Peak Found,Peak Found,High,High,High,High,High,Peak Found,High,High,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,E9PK47,"Alpha-1,4 glucan phosphorylase OS=Homo sapiens OX=9606 GN=PYGL PE=1 SV=1",0,22.116,5,2,13,1,819,94,7.31,,,10.95,7.57,3.03,2.76,7.35,,3.8,7.07,,2.68,,,3,2,1,1,2,,1,2,,1,,,2,2,1,1,2,,1,2,,1,0,0,,,1678289.421,3103648.421,,,,,,893469.4775,,,,,1178701.875,2299001.25,,,,,,638356.8125,,,,,1,1,,,,,,1,,,Not Found,Not Found,High,High,Not Found,Not Found,High,Not Found,High,High,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P61026,Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1,0,21.957,27,4,14,3,200,22.5,8.38,6.88,2.08,7.16,8.87,7.21,3.51,,,7,5.49,,,2,1,2,2,2,1,,,2,2,,,2,1,2,2,2,1,,,2,2,,,0,1,9672976.475,1823406.172,28452603.84,84899635.4,15494491.22,26252570.79,17112142.61,6626732.467,18866945.31,27035573.78,2151165.207,6848251.191,4435031.875,895024.1875,19982928.5,62888685,15494491.22,10013073.63,12080438.81,4261866.5,9263951.578,19316096.56,1401983,4344599.297,2,1,3,4,4,3,2,1,3,4,1,3,High,High,High,High,High,High,Peak Found,Not Found,High,High,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P55735,Protein SEC13 homolog OS=Homo sapiens OX=9606 GN=SEC13 PE=1 SV=3,0,21.872,16,2,7,2,322,35.5,5.48,,,2.77,6.17,,1.76,,,5.87,9.27,,5.18,,,1,1,,1,,,1,2,,1,,,1,1,,1,,,1,2,,1,0,0,,,5811879.467,4684038.096,1372899.125,,3101097.37,1554048.927,5038241.032,5391570.271,1823369.954,3261057.521,,,4081818.75,3469661.5,1372899.125,,2189241.75,999459.25,2473851.5,3852113.25,1188348.375,2068847.625,,,1,1,1,,1,1,1,1,1,1,Not Found,Not Found,High,High,Peak Found,High,Peak Found,Peak Found,High,High,Peak Found,High,1,Met-loss+Acetyl [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,P23396,40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2,0,21.817,36,7,20,7,243,26.7,9.66,1.67,2.37,11.6,17.73,,,4.87,,2,10.63,,5.3,1,1,4,6,,,2,,1,3,,2,1,1,4,6,,,2,,1,3,,2,0,0,7582449.585,8346838.479,35661739.25,33683825.46,5745431.563,10401559.85,10005323.42,8698588.052,9390948.028,35588108.77,2831683.237,17318934.48,3476531.313,4097069.781,25046072.75,24951008.08,5745431.563,3967290.875,7063329.25,5594344,4611095.563,25426623.13,1845498.313,10987305.88,3,4,7,7,3,3,4,5,4,7,3,6,High,High,High,High,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6KB66,"Keratin, type II cytoskeletal 80 OS=Homo sapiens OX=9606 GN=KRT80 PE=1 SV=2",0,21.787,17,7,96,6,452,50.5,5.67,25.5,18.01,27.14,28.09,85.49,,19.09,19.81,51.34,12.23,27.96,17.24,7,5,8,8,24,,6,6,15,4,8,5,1,1,1,2,6,,1,1,1,1,1,1,0,0,4267483.167,2340774.651,8274891.551,11051538.68,23043675.38,4599257.947,,,,13667412.17,4024069.524,1053825.342,1956628.75,1148976,5811649.688,8186333.563,23043675.38,1754217.094,,,,9764951,2622614.5,668557.375,2,2,2,5,6,3,,,,1,3,2,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,E9PKU7,Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=1,0,21.765,7,3,6,3,852,96.5,5.94,,3.21,8.24,3.86,,,2.81,,5.66,,,,,1,2,1,,,1,,1,,,,,1,2,1,,,1,,1,,,,0,0,3018075.924,2351730.327,8608426.037,3133104.884,1789054.5,8372465.445,11604499.53,7965452.878,4526349.251,10231728.29,10865366.67,8442834.769,1383779.125,1154353.625,6045898.75,2320820.875,1789054.5,3193367.75,8192279,5122841,2222505,7310259.188,7081306.125,5356219.125,2,1,2,2,1,1,1,1,1,3,2,2,Peak Found,High,High,High,Peak Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P62753,40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1,0,21.661,16,3,12,3,249,28.7,10.84,2.76,,10.4,19.55,3.16,,,,,3.25,,3.2,1,,3,5,1,,,,,1,,1,1,,2,3,1,,,,,1,,1,0,0,2429709408,2023372515,2702702998,1425302845,1078526371,2080951058,3027420137,3275435988,3634322054,2258423331,1525653600,3115955128,1114014771,993178244.6,1898171467,1055780996,1078526371,793701931.9,2137228784,2106539080,1784506340,1613574896,994317128,1976793211,3,3,4,3,3,2,2,2,2,3,2,2,High,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P09341,Growth-regulated alpha protein OS=Homo sapiens OX=9606 GN=CXCL1 PE=1 SV=1,0,21.63,37,3,41,3,107,11.3,10.43,5.07,12.85,14,3.4,3.03,2.38,20.1,14.17,27.91,12.22,21.15,24.03,2,3,3,1,1,1,5,3,7,3,6,6,2,2,2,1,1,1,2,2,3,2,3,3,0,0,462582801.4,516840136.7,552681814.7,256125502.1,195996254.5,235941624.7,1619695367,1614200439,214708410.7,1265394929,1470126483,2779104703,212092883.1,253692474.3,388161352.4,189722793.8,195996254.5,89991219.44,1143435467,1038144638,105425032.4,904086254.8,958128334.6,1763091920,4,4,4,4,4,4,4,4,3,4,4,4,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A7P0TAE9,Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=1,0,21.585,13,6,13,6,626,71.3,4.72,3.04,3.56,9.53,3.36,7.64,,,,7.49,10.36,,,1,1,3,1,2,,,,2,3,,,1,1,3,1,2,,,,2,3,,,0,0,11994692.25,11882209.27,23308294.8,36105032.24,666610.125,2413654.997,17861385.18,14840026.22,8682561.071,29447403.27,23464588.82,17770767.06,5499531.875,5832416.75,16369960.06,26744496.47,666610.125,920599.5625,12609371.94,9544102,4263267,21039275.5,15292621.19,11273953,4,4,5,4,2,2,3,1,2,5,3,1,High,High,High,High,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,H3BPK7,Alanine--tRNA ligase OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=4,0,21.314,7,4,7,4,999,110.1,5.67,,,12.05,7.53,,,,,,3.39,,3.53,,,3,2,,,,,,1,,1,,,3,2,,,,,,1,,1,0,0,,790576.4817,4810532.407,3303685.811,1069229.75,,,,,1864205.447,,,,388056.75,3378549.313,2447177.25,1069229.75,,,,,1331918.188,,,,1,2,2,1,,,,,2,,,Not Found,Peak Found,High,High,Peak Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q08188,Protein-glutamine gamma-glutamyltransferase E OS=Homo sapiens OX=9606 GN=TGM3 PE=1 SV=4,0,21.251,11,5,7,5,693,76.6,5.86,,,,10.55,12.91,,,,2.51,,,,,,,3,3,,,,1,,,,,,,3,3,,,,1,,,,0,0,13108786.76,17834719.95,21477868.29,17615262.15,11978037.63,17092088.8,22082585.73,9532249.957,12502626.63,25350524.13,10032247.83,23642074.05,6010341,8754223.813,15084408.75,13048356.06,11978037.63,6519146.063,15589358.5,6130499,6138976.172,18112179.75,6538336,14998769.09,3,2,3,4,5,3,2,1,2,2,1,3,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,E9PQR7,Vacuolar protein sorting-associated protein 28 homolog (Fragment) OS=Homo sapiens OX=9606 GN=VPS28 PE=1 SV=1,0,21.175,39,4,6,4,161,18.5,6.21,,,,17.47,5.58,,,,,,,,,,,5,1,,,,,,,,,,,4,1,,,,,,,,0,0,3045911708,2337825125,4325773.155,11676994.46,2674255.875,4249397.345,1163109.87,1528058.265,,4714715.755,,6312381.601,1396541752,1147528217,3038091.563,8649634.625,2674255.875,1620775.688,821105.6875,982743.8125,,3368521.25,,4004638.25,2,2,2,4,2,2,1,1,,1,,1,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,1,Acetyl [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,P29692,Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5,0,21.175,22,4,10,3,281,31.1,5.01,,2.28,11.53,9.44,,,,,2.82,9.43,,6.36,,1,2,2,,,,,1,2,,2,,1,2,2,,,,,1,2,,2,0,1,,,4457570.083,5730507.213,,,2662955.316,4557769.949,3458425.483,11235297.09,1737319.809,5196648.939,,,3130655.625,4244824.625,,,1879932.25,2931249.625,1698138.5,8027278.625,1132266.75,3296806.25,,,2,2,,,2,2,1,2,1,2,Not Found,Not Found,High,High,Not Found,Not Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O14950,Myosin regulatory light chain 12B OS=Homo sapiens OX=9606 GN=MYL12B PE=1 SV=2,0,21.095,29,4,14,4,172,19.8,4.84,,4.6,10.11,7.18,,,4.09,5.02,6.73,8.46,5.31,5.47,,1,3,2,,,1,1,2,2,1,1,,1,2,2,,,1,1,2,1,1,1,0,0,6885171.354,9661762.013,27922970.67,17598903.54,4393051.25,3230387.463,16040539.53,16148268.65,23377790.67,18817830.92,13403893.61,14309473.7,3156831.25,4742503.797,19610954.75,13036238.56,4393051.25,1232112,11323933,10385475.13,11478843.94,13444768.81,8735745.125,9078073.75,3,4,4,4,3,1,4,3,4,4,4,3,Peak Found,High,High,High,Peak Found,Peak Found,High,High,High,High,High,High,1,,,,,,,,,,,,,
